Timestamp,Machine ID,Material Category,Material Name,Quantity Used (kg),Recycled Material (%),Energy Consumption (kWh),Production Output (Units),Defect Rate (%)
2025-05-02 08:05:00,M001,Recycled Material,Reprocessed Plastics,112.82,20.65,104.47,613,3.87
2025-05-02 08:10:00,M008,Finished Material,Packaging,59.34,0.0,96.57,312,2.8
2025-05-02 08:15:00,M008,Hazardous Material,Solvent,97.06,0.0,100.78,645,1.71
2025-05-02 08:20:00,M006,Finished Material,Packaging,152.11,0.0,176.44,370,3.05
2025-05-02 08:25:00,M004,Intermediate Material,Plastic Resin,133.71,0.0,106.98,404,3.86
2025-05-02 08:30:00,M004,Finished Material,Packaging,123.35,0.0,137.58,673,4.67
2025-05-02 08:35:00,M005,Process Additive,Industrial Oil,136.02,0.0,145.18,504,4.09
2025-05-02 08:40:00,M003,Process Additive,Industrial Oil,93.14,0.0,165.7,454,4.62
2025-05-02 08:45:00,M005,Finished Material,Machine Component,82.1,0.0,179.35,377,4.67
2025-05-02 08:50:00,M005,Intermediate Material,Sheet Metal,142.35,0.0,150.42,348,0.25
2025-05-02 08:55:00,M009,Intermediate Material,Textiles,84.93,0.0,92.02,438,3.59
2025-05-02 09:00:00,M002,Finished Material,Circuit Board,50.78,0.0,146.04,261,2.03
2025-05-02 09:05:00,M008,Recycled Material,Scrap Steel,163.39,14.36,114.25,160,4.54
2025-05-02 09:10:00,M002,Finished Material,Packaging,84.83,0.0,168.64,970,4.68
2025-05-02 09:15:00,M003,Recycled Material,Scrap Steel,190.09,1.82,180.34,906,2.48
2025-05-02 09:20:00,M005,Raw Material,Steel,94.76,0.0,152.33,443,1.42
2025-05-02 09:25:00,M009,Hazardous Material,Solvent,183.39,0.0,96.1,616,2.34
2025-05-02 09:30:00,M004,Raw Material,Polypropylene,74.37,0.0,135.07,363,3.59
2025-05-02 09:35:00,M001,Finished Material,Machine Component,168.62,0.0,148.13,875,0.97
2025-05-02 09:40:00,M010,Finished Material,Machine Component,174.05,0.0,141.83,188,2.0
2025-05-02 09:45:00,M002,Intermediate Material,Sheet Metal,121.62,0.0,192.3,106,1.3
2025-05-02 09:50:00,M004,Recycled Material,Reprocessed Plastics,193.11,15.1,166.75,111,1.31
2025-05-02 09:55:00,M006,Finished Material,Circuit Board,59.32,0.0,94.19,414,0.8
2025-05-02 10:00:00,M009,Finished Material,Machine Component,153.54,0.0,156.65,402,1.84
2025-05-02 10:05:00,M004,Intermediate Material,Sheet Metal,121.73,0.0,134.6,720,1.87
2025-05-02 10:10:00,M009,Recycled Material,Scrap Steel,164.28,34.02,151.5,906,0.41
2025-05-02 10:15:00,M008,Hazardous Material,Solvent,61.72,0.0,147.7,163,4.14
2025-05-02 10:20:00,M009,Intermediate Material,Textiles,130.5,0.0,99.74,974,2.6
2025-05-02 10:25:00,M002,Finished Material,Circuit Board,157.54,0.0,138.66,622,2.23
2025-05-02 10:30:00,M001,Recycled Material,Scrap Steel,126.99,22.84,86.93,573,3.36
2025-05-02 10:35:00,M005,Finished Material,Circuit Board,109.39,0.0,177.97,863,1.09
2025-05-02 10:40:00,M002,Raw Material,Cotton,101.68,0.0,87.65,161,4.67
2025-05-02 10:45:00,M002,Recycled Material,Scrap Steel,93.06,9.0,96.25,756,4.89
2025-05-02 10:50:00,M007,Process Additive,Coolant,117.28,0.0,190.05,486,1.88
2025-05-02 10:55:00,M009,Intermediate Material,Textiles,179.04,0.0,94.24,650,1.97
2025-05-02 11:00:00,M003,Finished Material,Circuit Board,175.22,0.0,170.74,405,2.32
2025-05-02 11:05:00,M009,Recycled Material,Reprocessed Plastics,173.5,12.38,121.54,382,0.94
2025-05-02 11:10:00,M002,Raw Material,Cotton,142.24,0.0,192.35,116,1.2
2025-05-02 11:15:00,M002,Raw Material,Steel,116.97,0.0,160.64,993,0.24
2025-05-02 11:20:00,M001,Recycled Material,Reprocessed Plastics,85.15,10.86,183.65,157,0.7
2025-05-02 11:25:00,M005,Intermediate Material,Textiles,136.42,0.0,149.3,891,3.36
2025-05-02 11:30:00,M006,Intermediate Material,Plastic Resin,181.44,0.0,198.28,633,1.11
2025-05-02 11:35:00,M005,Process Additive,Industrial Oil,133.51,0.0,151.0,852,4.56
2025-05-02 11:40:00,M007,Hazardous Material,Solvent,57.03,0.0,121.33,758,3.36
2025-05-02 11:45:00,M009,Process Additive,Catalyst,112.45,0.0,97.91,485,0.92
2025-05-02 11:50:00,M009,Recycled Material,Scrap Steel,177.4,15.04,164.91,925,2.32
2025-05-02 11:55:00,M001,Hazardous Material,Solvent,195.17,0.0,146.87,237,1.94
2025-05-02 12:00:00,M005,Intermediate Material,Plastic Resin,147.01,0.0,190.67,967,1.86
2025-05-02 12:05:00,M009,Finished Material,Circuit Board,57.73,0.0,125.26,719,3.01
2025-05-02 12:10:00,M002,Intermediate Material,Textiles,158.65,0.0,147.06,590,1.04
2025-05-02 12:15:00,M006,Process Additive,Industrial Oil,81.77,0.0,102.8,859,0.59
2025-05-02 12:20:00,M008,Intermediate Material,Textiles,140.66,0.0,104.54,345,2.76
2025-05-02 12:25:00,M005,Recycled Material,Reprocessed Plastics,130.05,17.96,111.39,625,4.41
2025-05-02 12:30:00,M008,Raw Material,Cotton,164.24,0.0,118.43,308,1.85
2025-05-02 12:35:00,M007,Raw Material,Aluminum,161.19,0.0,81.95,666,4.67
2025-05-02 12:40:00,M010,Finished Material,Machine Component,94.28,0.0,103.54,335,1.9
2025-05-02 12:45:00,M004,Recycled Material,Reprocessed Plastics,88.6,41.08,195.98,757,3.7
2025-05-02 12:50:00,M008,Intermediate Material,Textiles,169.25,0.0,100.31,837,2.73
2025-05-02 12:55:00,M003,Hazardous Material,Lead-Based Alloy,128.59,0.0,180.69,176,4.73
2025-05-02 13:00:00,M001,Raw Material,Cotton,70.62,0.0,155.68,169,3.54
2025-05-02 13:05:00,M001,Intermediate Material,Textiles,118.4,0.0,87.25,753,3.33
2025-05-02 13:10:00,M010,Recycled Material,Reprocessed Plastics,52.36,26.61,129.36,117,2.65
2025-05-02 13:15:00,M005,Hazardous Material,Solvent,52.57,0.0,177.58,790,2.15
2025-05-02 13:20:00,M003,Raw Material,Steel,128.66,0.0,108.92,734,2.63
2025-05-02 13:25:00,M006,Process Additive,Coolant,61.85,0.0,195.12,570,2.83
2025-05-02 13:30:00,M004,Process Additive,Catalyst,174.21,0.0,89.67,978,3.25
2025-05-02 13:35:00,M001,Raw Material,Cotton,106.89,0.0,146.32,157,3.18
2025-05-02 13:40:00,M003,Raw Material,Cotton,176.8,0.0,157.39,439,2.83
2025-05-02 13:45:00,M002,Hazardous Material,Lead-Based Alloy,84.46,0.0,188.15,808,4.44
2025-05-02 13:50:00,M008,Process Additive,Industrial Oil,188.62,0.0,162.13,387,4.5
2025-05-02 13:55:00,M010,Finished Material,Circuit Board,76.9,0.0,182.05,116,4.81
2025-05-02 14:00:00,M010,Intermediate Material,Textiles,173.14,0.0,191.46,406,0.81
2025-05-02 14:05:00,M004,Hazardous Material,Solvent,151.56,0.0,144.87,493,3.78
2025-05-02 14:10:00,M003,Finished Material,Packaging,61.76,0.0,169.45,454,0.27
2025-05-02 14:15:00,M007,Intermediate Material,Sheet Metal,101.09,0.0,172.28,709,1.98
2025-05-02 14:20:00,M006,Raw Material,Polypropylene,167.53,0.0,134.07,333,1.78
2025-05-02 14:25:00,M007,Recycled Material,Scrap Steel,151.95,33.03,90.28,733,1.48
2025-05-02 14:30:00,M004,Finished Material,Circuit Board,62.31,0.0,98.51,828,3.92
2025-05-02 14:35:00,M003,Finished Material,Machine Component,97.5,0.0,92.79,105,4.71
2025-05-02 14:40:00,M008,Process Additive,Coolant,65.33,0.0,90.48,541,2.24
2025-05-02 14:45:00,M009,Hazardous Material,Solvent,65.49,0.0,90.75,667,0.47
2025-05-02 14:50:00,M010,Process Additive,Coolant,51.85,0.0,129.66,897,0.42
2025-05-02 14:55:00,M009,Intermediate Material,Textiles,128.17,0.0,162.24,273,0.69
2025-05-02 15:00:00,M005,Process Additive,Coolant,71.89,0.0,100.06,382,2.11
2025-05-02 15:05:00,M008,Raw Material,Polypropylene,87.75,0.0,109.59,740,2.48
2025-05-02 15:10:00,M010,Intermediate Material,Plastic Resin,66.05,0.0,116.56,505,1.66
2025-05-02 15:15:00,M010,Recycled Material,Reprocessed Plastics,116.03,21.53,178.82,766,4.87
2025-05-02 15:20:00,M003,Process Additive,Coolant,140.48,0.0,163.44,590,1.57
2025-05-02 15:25:00,M007,Process Additive,Coolant,160.23,0.0,155.95,689,3.91
2025-05-02 15:30:00,M006,Recycled Material,Reprocessed Plastics,172.47,19.65,93.67,677,1.0
2025-05-02 15:35:00,M009,Intermediate Material,Textiles,165.14,0.0,83.23,844,2.31
2025-05-02 15:40:00,M004,Recycled Material,Reprocessed Plastics,174.69,3.46,181.73,914,2.05
2025-05-02 15:45:00,M008,Intermediate Material,Textiles,95.42,0.0,110.32,257,3.58
2025-05-02 15:50:00,M007,Raw Material,Cotton,198.61,0.0,137.51,510,2.67
2025-05-02 15:55:00,M007,Hazardous Material,Lead-Based Alloy,168.61,0.0,123.14,931,2.68
2025-05-02 16:00:00,M002,Raw Material,Aluminum,148.64,0.0,122.6,762,3.06
2025-05-02 16:05:00,M010,Finished Material,Packaging,147.01,0.0,196.02,439,4.83
2025-05-02 16:10:00,M007,Raw Material,Steel,64.79,0.0,106.64,864,2.59
2025-05-02 16:15:00,M010,Finished Material,Packaging,83.15,0.0,124.89,574,3.86
2025-05-02 16:20:00,M010,Finished Material,Packaging,72.61,0.0,199.72,594,0.52
2025-05-02 16:25:00,M007,Raw Material,Steel,174.7,0.0,167.62,456,1.56
2025-05-02 16:30:00,M008,Intermediate Material,Textiles,122.44,0.0,137.14,548,3.61
2025-05-02 16:35:00,M008,Process Additive,Industrial Oil,95.04,0.0,177.22,217,0.11
2025-05-02 16:40:00,M006,Finished Material,Circuit Board,151.57,0.0,99.72,858,1.22
2025-05-02 16:45:00,M003,Hazardous Material,Lead-Based Alloy,99.65,0.0,131.16,573,1.16
2025-05-02 16:50:00,M007,Finished Material,Circuit Board,77.96,0.0,158.88,505,0.15
2025-05-02 16:55:00,M010,Intermediate Material,Plastic Resin,138.83,0.0,126.66,821,1.07
2025-05-02 17:00:00,M005,Finished Material,Circuit Board,136.6,0.0,175.94,649,0.93
2025-05-02 17:05:00,M006,Intermediate Material,Plastic Resin,67.09,0.0,160.48,601,2.64
2025-05-02 17:10:00,M006,Hazardous Material,Solvent,141.7,0.0,150.44,456,1.76
2025-05-02 17:15:00,M008,Hazardous Material,Lead-Based Alloy,172.06,0.0,164.72,404,4.59
2025-05-02 17:20:00,M010,Raw Material,Aluminum,96.98,0.0,108.63,219,0.92
2025-05-02 17:25:00,M003,Hazardous Material,Solvent,112.74,0.0,96.54,492,2.12
2025-05-02 17:30:00,M008,Finished Material,Packaging,154.01,0.0,157.43,277,2.77
2025-05-02 17:35:00,M008,Process Additive,Industrial Oil,78.06,0.0,181.04,734,0.27
2025-05-02 17:40:00,M006,Raw Material,Cotton,70.48,0.0,177.83,675,2.53
2025-05-02 17:45:00,M008,Recycled Material,Reprocessed Plastics,112.34,41.99,138.64,184,2.83
2025-05-02 17:50:00,M004,Process Additive,Industrial Oil,91.23,0.0,144.51,272,3.9
2025-05-02 17:55:00,M010,Finished Material,Machine Component,132.46,0.0,93.59,216,1.34
2025-05-02 18:00:00,M009,Process Additive,Catalyst,173.39,0.0,84.99,836,2.21
2025-05-02 18:05:00,M004,Recycled Material,Scrap Steel,160.4,32.68,109.7,995,5.0
2025-05-02 18:10:00,M008,Process Additive,Coolant,179.33,0.0,90.44,986,4.97
2025-05-02 18:15:00,M004,Intermediate Material,Textiles,138.19,0.0,122.08,827,3.05
2025-05-02 18:20:00,M007,Intermediate Material,Textiles,70.89,0.0,104.79,311,4.03
2025-05-02 18:25:00,M010,Process Additive,Catalyst,92.16,0.0,144.65,431,4.9
2025-05-02 18:30:00,M005,Process Additive,Catalyst,90.1,0.0,182.96,795,4.08
2025-05-02 18:35:00,M003,Recycled Material,Scrap Steel,198.87,43.35,95.23,986,0.66
2025-05-02 18:40:00,M003,Finished Material,Machine Component,174.27,0.0,171.38,792,1.96
2025-05-02 18:45:00,M003,Hazardous Material,Solvent,144.17,0.0,125.02,177,3.17
2025-05-02 18:50:00,M002,Recycled Material,Reprocessed Plastics,154.21,43.87,134.56,599,1.64
2025-05-02 18:55:00,M001,Finished Material,Circuit Board,159.64,0.0,135.01,780,3.49
2025-05-02 19:00:00,M002,Hazardous Material,Solvent,82.67,0.0,131.56,316,2.47
2025-05-02 19:05:00,M006,Process Additive,Coolant,132.1,0.0,95.67,972,2.43
2025-05-02 19:10:00,M006,Finished Material,Circuit Board,56.89,0.0,155.14,956,2.3
2025-05-02 19:15:00,M002,Intermediate Material,Plastic Resin,118.48,0.0,199.02,538,1.01
2025-05-02 19:20:00,M003,Finished Material,Machine Component,73.85,0.0,191.93,380,0.47
2025-05-02 19:25:00,M006,Process Additive,Industrial Oil,105.78,0.0,188.46,269,0.26
2025-05-02 19:30:00,M005,Finished Material,Packaging,163.28,0.0,131.51,193,3.52
2025-05-02 19:35:00,M001,Intermediate Material,Plastic Resin,61.69,0.0,151.24,631,3.4
2025-05-02 19:40:00,M001,Raw Material,Polypropylene,172.57,0.0,198.58,532,3.47
2025-05-02 19:45:00,M008,Raw Material,Aluminum,107.46,0.0,167.69,204,0.52
2025-05-02 19:50:00,M006,Process Additive,Industrial Oil,107.41,0.0,177.6,995,0.67
2025-05-02 19:55:00,M003,Raw Material,Steel,141.55,0.0,99.69,459,3.61
2025-05-02 20:00:00,M003,Recycled Material,Reprocessed Plastics,178.99,4.33,92.06,870,0.62
2025-05-02 20:05:00,M007,Process Additive,Coolant,97.18,0.0,96.78,383,3.22
2025-05-02 20:10:00,M004,Hazardous Material,Solvent,166.85,0.0,162.86,968,4.24
2025-05-02 20:15:00,M005,Intermediate Material,Textiles,141.04,0.0,102.64,501,1.48
2025-05-02 20:20:00,M001,Intermediate Material,Plastic Resin,107.88,0.0,108.93,753,2.97
2025-05-02 20:25:00,M009,Raw Material,Polypropylene,190.09,0.0,95.84,981,4.19
2025-05-02 20:30:00,M007,Process Additive,Catalyst,152.44,0.0,171.53,888,0.36
2025-05-02 20:35:00,M010,Raw Material,Steel,89.33,0.0,84.78,161,4.74
2025-05-02 20:40:00,M007,Hazardous Material,Solvent,144.29,0.0,140.13,525,2.12
2025-05-02 20:45:00,M007,Raw Material,Aluminum,91.62,0.0,117.19,623,4.6
2025-05-02 20:50:00,M003,Hazardous Material,Solvent,108.61,0.0,156.12,954,3.25
2025-05-02 20:55:00,M002,Process Additive,Catalyst,115.62,0.0,194.41,344,0.29
2025-05-02 21:00:00,M002,Recycled Material,Scrap Steel,118.01,30.44,117.11,859,3.29
2025-05-02 21:05:00,M003,Raw Material,Steel,156.19,0.0,164.18,267,2.48
2025-05-02 21:10:00,M006,Hazardous Material,Solvent,75.04,0.0,95.23,899,4.37
2025-05-02 21:15:00,M002,Raw Material,Polypropylene,171.07,0.0,112.64,165,1.31
2025-05-02 21:20:00,M010,Finished Material,Circuit Board,124.42,0.0,141.29,156,2.5
2025-05-02 21:25:00,M010,Intermediate Material,Plastic Resin,73.6,0.0,172.8,687,3.37
2025-05-02 21:30:00,M002,Intermediate Material,Textiles,126.32,0.0,85.28,983,0.06
2025-05-02 21:35:00,M001,Recycled Material,Reprocessed Plastics,107.45,7.5,191.74,978,0.18
2025-05-02 21:40:00,M007,Intermediate Material,Plastic Resin,87.24,0.0,189.9,427,1.36
2025-05-02 21:45:00,M002,Hazardous Material,Solvent,67.91,0.0,160.8,153,0.9
2025-05-02 21:50:00,M009,Raw Material,Cotton,60.34,0.0,135.81,389,3.87
2025-05-02 21:55:00,M005,Process Additive,Industrial Oil,132.96,0.0,80.96,305,1.46
2025-05-02 22:00:00,M005,Finished Material,Packaging,86.39,0.0,124.19,605,4.99
2025-05-02 22:05:00,M004,Finished Material,Packaging,164.07,0.0,109.42,106,4.66
2025-05-02 22:10:00,M001,Intermediate Material,Textiles,101.96,0.0,180.75,998,0.05
2025-05-02 22:15:00,M006,Raw Material,Cotton,177.35,0.0,167.27,206,1.03
2025-05-02 22:20:00,M004,Recycled Material,Reprocessed Plastics,194.18,48.63,97.08,386,0.47
2025-05-02 22:25:00,M004,Hazardous Material,Solvent,155.13,0.0,124.7,865,0.42
2025-05-02 22:30:00,M002,Hazardous Material,Lead-Based Alloy,145.58,0.0,127.32,706,2.84
2025-05-02 22:35:00,M007,Finished Material,Circuit Board,85.52,0.0,111.32,422,4.63
2025-05-02 22:40:00,M007,Finished Material,Packaging,98.94,0.0,134.33,339,0.37
2025-05-02 22:45:00,M004,Intermediate Material,Textiles,66.35,0.0,92.68,560,2.33
2025-05-02 22:50:00,M007,Raw Material,Polypropylene,194.7,0.0,104.92,415,2.32
2025-05-02 22:55:00,M002,Raw Material,Aluminum,171.14,0.0,116.51,821,3.48
2025-05-02 23:00:00,M001,Intermediate Material,Plastic Resin,72.25,0.0,165.34,464,1.98
2025-05-02 23:05:00,M001,Finished Material,Machine Component,89.03,0.0,198.88,131,4.76
2025-05-02 23:10:00,M008,Hazardous Material,Lead-Based Alloy,64.21,0.0,92.23,912,0.7
2025-05-02 23:15:00,M001,Raw Material,Aluminum,69.61,0.0,178.84,481,3.43
2025-05-02 23:20:00,M002,Hazardous Material,Solvent,187.61,0.0,89.0,166,0.99
2025-05-02 23:25:00,M008,Intermediate Material,Sheet Metal,185.76,0.0,179.52,439,0.61
2025-05-02 23:30:00,M008,Raw Material,Aluminum,188.62,0.0,131.98,841,1.97
2025-05-02 23:35:00,M001,Recycled Material,Reprocessed Plastics,75.92,10.74,102.46,386,2.23
2025-05-02 23:40:00,M003,Raw Material,Aluminum,147.09,0.0,139.87,663,2.4
2025-05-02 23:45:00,M002,Process Additive,Coolant,70.59,0.0,103.93,916,2.63
2025-05-02 23:50:00,M009,Raw Material,Cotton,167.29,0.0,123.09,657,3.91
2025-05-02 23:55:00,M006,Hazardous Material,Solvent,108.26,0.0,101.58,426,2.99
2025-05-03 00:00:00,M001,Process Additive,Industrial Oil,171.3,0.0,136.6,466,3.83
2025-05-03 00:05:00,M004,Intermediate Material,Sheet Metal,87.18,0.0,108.94,646,4.08
2025-05-03 00:10:00,M001,Intermediate Material,Textiles,176.98,0.0,175.69,463,4.68
2025-05-03 00:15:00,M003,Intermediate Material,Sheet Metal,138.88,0.0,176.75,814,1.79
2025-05-03 00:20:00,M010,Raw Material,Polypropylene,192.13,0.0,147.63,676,4.74
2025-05-03 00:25:00,M008,Hazardous Material,Solvent,76.33,0.0,84.56,157,1.16
2025-05-03 00:30:00,M004,Raw Material,Cotton,50.1,0.0,190.15,306,4.03
2025-05-03 00:35:00,M006,Finished Material,Circuit Board,187.82,0.0,181.31,431,0.3
2025-05-03 00:40:00,M003,Hazardous Material,Lead-Based Alloy,166.15,0.0,181.58,981,1.82
2025-05-03 00:45:00,M002,Process Additive,Catalyst,191.29,0.0,127.47,203,1.68
2025-05-03 00:50:00,M006,Intermediate Material,Sheet Metal,159.85,0.0,132.42,754,4.8
2025-05-03 00:55:00,M006,Intermediate Material,Textiles,195.31,0.0,163.23,728,3.93
2025-05-03 01:00:00,M004,Finished Material,Packaging,172.17,0.0,125.41,851,3.44
2025-05-03 01:05:00,M003,Intermediate Material,Textiles,50.27,0.0,164.24,686,1.96
2025-05-03 01:10:00,M010,Raw Material,Aluminum,140.36,0.0,190.52,726,1.1
2025-05-03 01:15:00,M010,Raw Material,Cotton,71.1,0.0,169.44,343,1.73
2025-05-03 01:20:00,M006,Intermediate Material,Textiles,182.8,0.0,90.65,825,3.35
2025-05-03 01:25:00,M006,Recycled Material,Scrap Steel,89.78,12.48,88.14,362,3.94
2025-05-03 01:30:00,M001,Raw Material,Cotton,115.73,0.0,130.36,270,4.42
2025-05-03 01:35:00,M008,Recycled Material,Reprocessed Plastics,131.9,5.07,137.54,984,2.89
2025-05-03 01:40:00,M004,Intermediate Material,Plastic Resin,61.06,0.0,181.49,401,0.1
2025-05-03 01:45:00,M005,Raw Material,Steel,101.27,0.0,186.55,264,3.66
2025-05-03 01:50:00,M009,Raw Material,Polypropylene,139.1,0.0,153.64,594,3.52
2025-05-03 01:55:00,M007,Finished Material,Circuit Board,141.1,0.0,132.1,154,0.51
2025-05-03 02:00:00,M004,Intermediate Material,Plastic Resin,154.58,0.0,166.64,847,2.7
2025-05-03 02:05:00,M005,Process Additive,Industrial Oil,64.39,0.0,127.15,662,4.2
2025-05-03 02:10:00,M003,Raw Material,Polypropylene,50.57,0.0,90.52,943,3.31
2025-05-03 02:15:00,M010,Recycled Material,Scrap Steel,64.55,10.35,156.58,183,2.37
2025-05-03 02:20:00,M002,Process Additive,Coolant,120.64,0.0,187.39,371,0.46
2025-05-03 02:25:00,M009,Recycled Material,Scrap Steel,105.65,19.07,102.39,145,1.32
2025-05-03 02:30:00,M008,Process Additive,Industrial Oil,175.56,0.0,147.71,254,3.76
2025-05-03 02:35:00,M002,Raw Material,Polypropylene,171.23,0.0,129.68,874,2.95
2025-05-03 02:40:00,M009,Raw Material,Cotton,172.76,0.0,130.24,648,3.44
2025-05-03 02:45:00,M008,Hazardous Material,Lead-Based Alloy,121.44,0.0,89.47,974,3.57
2025-05-03 02:50:00,M009,Hazardous Material,Lead-Based Alloy,68.04,0.0,170.86,277,4.75
2025-05-03 02:55:00,M003,Intermediate Material,Sheet Metal,68.93,0.0,130.8,799,2.18
2025-05-03 03:00:00,M003,Hazardous Material,Solvent,97.96,0.0,167.25,926,0.34
2025-05-03 03:05:00,M007,Hazardous Material,Solvent,132.81,0.0,182.79,632,2.29
2025-05-03 03:10:00,M001,Finished Material,Packaging,138.14,0.0,173.8,215,2.07
2025-05-03 03:15:00,M003,Hazardous Material,Lead-Based Alloy,188.74,0.0,147.52,203,3.93
2025-05-03 03:20:00,M009,Process Additive,Coolant,89.62,0.0,158.57,685,3.04
2025-05-03 03:25:00,M001,Intermediate Material,Plastic Resin,110.45,0.0,154.19,797,3.47
2025-05-03 03:30:00,M001,Recycled Material,Reprocessed Plastics,153.58,2.46,137.03,375,4.49
2025-05-03 03:35:00,M001,Process Additive,Coolant,96.64,0.0,181.14,978,3.48
2025-05-03 03:40:00,M002,Intermediate Material,Sheet Metal,95.07,0.0,169.25,892,4.13
2025-05-03 03:45:00,M005,Finished Material,Machine Component,140.75,0.0,90.71,552,1.06
2025-05-03 03:50:00,M007,Finished Material,Machine Component,163.92,0.0,184.06,940,0.28
2025-05-03 03:55:00,M003,Raw Material,Polypropylene,156.44,0.0,128.41,899,4.26
2025-05-03 04:00:00,M010,Raw Material,Aluminum,78.91,0.0,179.95,957,0.29
2025-05-03 04:05:00,M001,Recycled Material,Scrap Steel,187.7,35.23,112.88,943,2.32
2025-05-03 04:10:00,M007,Finished Material,Circuit Board,152.18,0.0,109.03,600,2.97
2025-05-03 04:15:00,M003,Recycled Material,Reprocessed Plastics,101.64,41.88,111.04,950,3.44
2025-05-03 04:20:00,M005,Raw Material,Cotton,57.45,0.0,182.46,898,4.82
2025-05-03 04:25:00,M004,Finished Material,Circuit Board,151.65,0.0,112.29,519,2.57
2025-05-03 04:30:00,M001,Recycled Material,Scrap Steel,147.11,30.06,81.02,358,3.04
2025-05-03 04:35:00,M005,Finished Material,Packaging,146.41,0.0,130.86,485,4.26
2025-05-03 04:40:00,M008,Process Additive,Industrial Oil,120.0,0.0,161.26,944,3.12
2025-05-03 04:45:00,M010,Raw Material,Steel,126.73,0.0,159.48,963,4.2
2025-05-03 04:50:00,M009,Finished Material,Packaging,141.36,0.0,115.82,210,2.41
2025-05-03 04:55:00,M006,Process Additive,Catalyst,98.77,0.0,113.23,771,3.56
2025-05-03 05:00:00,M005,Intermediate Material,Sheet Metal,127.59,0.0,108.84,158,4.03
2025-05-03 05:05:00,M010,Recycled Material,Reprocessed Plastics,152.11,36.06,158.65,402,1.3
2025-05-03 05:10:00,M007,Recycled Material,Reprocessed Plastics,160.51,29.15,199.37,935,0.95
2025-05-03 05:15:00,M004,Finished Material,Packaging,145.75,0.0,137.09,787,1.79
2025-05-03 05:20:00,M005,Intermediate Material,Textiles,181.47,0.0,101.74,199,2.35
2025-05-03 05:25:00,M005,Finished Material,Packaging,164.44,0.0,101.97,796,4.5
2025-05-03 05:30:00,M002,Intermediate Material,Plastic Resin,83.5,0.0,184.57,530,3.94
2025-05-03 05:35:00,M006,Process Additive,Coolant,137.84,0.0,135.65,220,2.35
2025-05-03 05:40:00,M010,Hazardous Material,Lead-Based Alloy,120.83,0.0,103.35,222,4.34
2025-05-03 05:45:00,M007,Hazardous Material,Solvent,111.97,0.0,184.5,254,0.69
2025-05-03 05:50:00,M004,Process Additive,Coolant,198.08,0.0,187.14,568,0.72
